X,Y,PURCHASE,FLOORSZ,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW
553500.0,186700.0,154000.000000,86.000000,"0","1","0","0","0","0","0","0","0","1","0","1",3.40854536726,32.87000473860,"1"
555200.0,186700.0,120000.000000,85.000000,"1","0","0","0","0","0","0","0","0","1","0","1",3.33063864188,34.64212678940,"1"
538300.0,186800.0,92000.000000,66.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.10765630224,33.08429287160,"0"
539200.0,186800.0,64000.000000,44.000000,"0","0","1","0","0","0","0","1","0","0","0","1",10.12709299980,25.75054455910,"0"
541500.0,186800.0,225000.000000,100.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.32523051132,47.39803094230,"1"
553800.0,186800.0,142995.000000,113.000000,"1","0","0","0","0","0","0","0","0","1","0","1",3.40854536726,32.87000473860,"1"
508800.0,186900.0,119950.000000,66.000000,"0","0","1","0","0","0","0","0","0","1","1","1",3.25884543762,45.66968280800,"1"
511600.0,186900.0,152000.000000,62.000000,"0","1","0","0","0","0","0","0","0","1","1","0",3.16814159292,39.81481481480,"1"
532600.0,186900.0,126000.000000,81.000000,"0","0","1","0","0","1","0","0","0","1","0","1",9.67877388201,37.45643042270,"0"
538100.0,186900.0,94000.000000,78.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.10765630224,33.08429287160,"0"
538100.0,186900.0,117000.000000,94.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.10765630224,33.08429287160,"0"
538200.0,186900.0,70500.000000,65.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.10765630224,33.08429287160,"0"
538800.0,186900.0,73500.000000,60.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.10765630224,33.08429287160,"0"
540700.0,186900.0,70000.000000,42.000000,"0","0","1","0","0","0","0","0","0","0","0","0",4.32523051132,47.39803094230,"0"
543900.0,186900.0,77500.000000,51.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.72972480408,36.38983494890,"0"
543900.0,186900.0,89500.000000,70.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.72972480408,36.38983494890,"0"
545100.0,186900.0,58500.000000,54.000000,"0","0","1","0","1","0","0","0","0","0","0","0",6.90226394257,32.05876984850,"0"
546200.0,186900.0,70000.000000,70.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.90226394257,32.05876984850,"0"
546500.0,186900.0,60000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",6.90226394257,32.05876984850,"0"
546500.0,186900.0,94750.000000,70.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.90226394257,32.05876984850,"0"
511600.0,187000.0,155000.000000,64.000000,"0","0","0","0","0","0","0","0","0","1","1","0",3.16814159292,39.81481481480,"1"
531100.0,187000.0,184000.000000,121.000000,"0","0","1","1","0","0","0","0","0","1","0","1",9.95720868993,34.52689565780,"0"
538400.0,187000.0,94000.000000,73.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.10765630224,33.08429287160,"0"
543900.0,187000.0,94995.000000,62.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.72972480408,36.38983494890,"0"
549900.0,187000.0,128500.000000,100.000000,"1","0","0","0","0","0","0","0","0","1","1","1",8.73246890712,17.68998227870,"1"
551800.0,187000.0,123500.000000,90.000000,"1","0","0","0","0","0","0","0","0","1","0","1",2.93795905610,34.51965950550,"1"
510300.0,187100.0,199950.000000,145.000000,"0","0","0","0","0","0","0","0","1","1","1","1",2.92931064725,39.28374148410,"1"
511000.0,187100.0,166000.000000,91.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.16814159292,39.81481481480,"1"
520100.0,187100.0,180000.000000,137.000000,"0","0","0","0","0","0","0","0","0","1","1","1",7.36414423565,34.39559587500,"1"
530100.0,187100.0,94000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",10.04243281470,36.25452299000,"0"
531200.0,187100.0,200000.000000,80.000000,"0","0","1","1","0","0","0","0","0","1","0","1",7.56877086977,52.26477449460,"0"
539400.0,187100.0,77000.000000,46.000000,"0","0","1","0","0","0","0","0","0","0","0","0",6.58880948231,40.66634476100,"0"
543800.0,187100.0,60000.000000,61.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.72972480408,36.38983494890,"0"
546400.0,187100.0,60000.000000,47.000000,"0","0","1","0","0","0","0","0","0","0","0","1",6.90226394257,32.05876984850,"0"
510100.0,187200.0,186000.000000,105.000000,"0","0","0","0","0","0","0","0","0","1","0","1",2.92931064725,39.28374148410,"1"
534300.0,187200.0,80000.000000,43.000000,"0","0","1","1","0","0","0","0","0","0","0","1",10.62946737380,34.23638271490,"0"
538300.0,187200.0,105000.000000,94.000000,"1","0","0","1","0","0","0","0","0","1","0","0",8.10765630224,33.08429287160,"0"
539500.0,187200.0,175000.000000,120.000000,"0","0","0","0","0","0","0","0","0","1","0","1",6.58880948231,40.66634476100,"0"
547700.0,187200.0,63500.000000,93.000000,"1","0","0","0","1","0","0","0","0","1","0","1",6.68643839310,17.93119161540,"0"
555100.0,187200.0,126000.000000,75.000000,"0","1","0","0","0","0","0","0","0","1","0","1",2.52516334099,37.48465755670,"1"
555100.0,187200.0,109995.000000,85.000000,"1","0","0","0","0","0","0","0","0","1","1","1",2.52516334099,37.48465755670,"1"
557300.0,187200.0,71000.000000,70.000000,"0","0","1","0","0","1","0","0","0","1","0","0",2.52516334099,37.48465755670,"0"
510900.0,187300.0,186000.000000,102.000000,"0","0","0","0","1","0","0","0","0","1","1","1",3.16814159292,39.81481481480,"0"
518400.0,187300.0,270000.000000,165.000000,"0","0","0","0","0","0","0","0","0","1","1","1",7.36414423565,34.39559587500,"1"
530800.0,187300.0,130000.000000,65.000000,"0","0","1","1","0","0","0","0","0","0","0","1",9.69211435752,35.75229801640,"0"
534000.0,187300.0,147000.000000,67.000000,"0","0","1","1","0","0","0","0","0","1","0","1",10.62946737380,34.23638271490,"0"
537600.0,187300.0,85500.000000,86.000000,"0","0","1","1","0","0","0","0","0","1","0","1",10.35921625540,24.53815261040,"0"
542800.0,187300.0,69500.000000,56.000000,"0","0","1","1","0","0","0","0","0","0","0","1",5.72450805009,38.81809629690,"0"
550500.0,187300.0,122500.000000,96.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.23550615801,28.23930564170,"1"
533200.0,187400.0,102000.000000,42.000000,"0","0","1","0","0","0","0","0","0","0","0","0",9.67877388201,37.45643042270,"0"
536600.0,187400.0,93500.000000,85.000000,"0","0","1","1","0","0","0","0","0","1","0","1",9.65956733188,26.98672783880,"0"
547400.0,187400.0,69995.000000,48.000000,"1","0","0","0","0","0","0","1","0","0","0","1",6.90226394257,32.05876984850,"0"
547500.0,187400.0,57750.000000,41.000000,"0","0","1","0","0","0","0","0","0","0","0","1",6.90226394257,32.05876984850,"0"
547500.0,187400.0,55000.000000,42.000000,"0","0","1","0","0","0","0","1","0","0","0","1",6.90226394257,32.05876984850,"0"
547700.0,187400.0,59500.000000,51.000000,"0","0","1","0","0","0","0","0","0","0","0","0",6.68643839310,17.93119161540,"0"
551100.0,187400.0,102000.000000,98.000000,"1","0","0","0","0","0","0","0","0","1","0","0",4.23550615801,28.23930564170,"1"
553500.0,187400.0,60000.000000,58.000000,"0","0","1","0","0","0","0","0","0","1","0","1",3.40854536726,32.87000473860,"1"
528900.0,187500.0,153000.000000,75.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.93628004517,60.47180097140,"0"
529000.0,187500.0,133000.000000,53.000000,"0","0","1","1","0","0","0","0","0","0","0","1",4.93628004517,60.47180097140,"0"
536800.0,187500.0,88995.000000,72.000000,"0","0","1","1","0","0","0","0","0","1","0","1",9.65956733188,26.98672783880,"0"
537700.0,187500.0,61500.000000,79.000000,"0","0","1","0","0","1","0","0","0","1","0","1",10.35921625540,24.53815261040,"0"
538000.0,187500.0,120000.000000,81.000000,"1","0","0","1","0","0","0","0","0","1","0","1",10.35921625540,24.53815261040,"0"
540300.0,187500.0,95000.000000,78.000000,"0","0","1","0","0","1","0","0","0","1","1","1",4.32523051132,47.39803094230,"0"
543100.0,187500.0,95000.000000,65.000000,"0","0","1","1","0","0","0","0","0","1","0","1",5.72450805009,38.81809629690,"0"
547000.0,187500.0,73500.000000,57.000000,"0","0","1","0","0","0","0","1","0","1","0","0",4.30780559647,32.92851228260,"0"
522800.0,187600.0,150000.000000,98.000000,"1","0","0","0","0","0","0","0","0","1","0","1",6.02461362335,37.20513174230,"1"
538700.0,187600.0,60000.000000,56.000000,"0","0","1","0","0","1","0","0","0","0","0","1",6.58880948231,40.66634476100,"0"
545100.0,187600.0,129995.000000,108.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.26558085425,33.76215636730,"0"
546700.0,187600.0,76000.000000,60.000000,"0","0","1","0","0","1","0","0","0","1","1","1",6.56565656566,34.40638681430,"0"
547000.0,187600.0,90000.000000,114.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.30780559647,32.92851228260,"0"
551600.0,187600.0,74000.000000,57.000000,"0","0","1","0","0","0","0","1","0","1","0","1",4.00056345964,36.47798742140,"0"
555100.0,187600.0,249995.000000,178.000000,"0","0","0","0","0","1","0","0","0","1","1","1",2.65064499028,39.86974124270,"0"
511000.0,187700.0,105000.000000,88.000000,"0","0","1","0","1","0","0","0","0","1","0","1",3.16814159292,39.81481481480,"0"
512800.0,187700.0,242000.000000,160.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.89007160828,43.73939938140,"1"
528900.0,187700.0,215000.000000,86.000000,"0","0","1","1","0","0","0","0","0","0","0","1",4.93628004517,60.47180097140,"0"
536900.0,187700.0,79995.000000,58.000000,"0","0","1","1","0","0","0","0","0","0","0","1",9.65956733188,26.98672783880,"0"
537300.0,187700.0,72000.000000,42.000000,"0","0","1","1","0","0","0","0","0","0","0","1",9.65956733188,26.98672783880,"0"
544900.0,187700.0,153000.000000,122.000000,"1","0","0","0","0","0","0","0","0","1","1","1",6.26558085425,33.76215636730,"1"
547800.0,187700.0,106500.000000,84.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.08468776732,27.19033232630,"0"
551900.0,187700.0,107995.000000,80.000000,"0","0","0","1","0","0","0","0","0","1","0","1",2.93795905610,34.51965950550,"0"
552000.0,187700.0,105000.000000,90.000000,"0","0","0","1","0","0","0","0","0","1","0","1",2.93795905610,34.51965950550,"0"
552300.0,187700.0,126000.000000,103.000000,"1","0","0","0","0","0","0","0","0","1","0","1",2.93795905610,34.51965950550,"1"
512200.0,187800.0,238000.000000,108.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.04992688531,54.21168572330,"1"
518000.0,187800.0,264950.000000,110.000000,"0","0","0","0","0","0","0","0","0","1","1","1",4.65195826920,44.10472972970,"1"
518100.0,187800.0,249950.000000,122.000000,"0","0","0","0","0","0","0","0","0","1","0","1",4.65195826920,44.10472972970,"1"
520500.0,187800.0,104000.000000,66.000000,"0","0","1","0","0","0","0","0","1","0","1","1",7.06455542022,32.80512474710,"1"
528200.0,187800.0,310000.000000,90.000000,"0","0","0","0","0","0","0","0","0","1","0","1",4.93628004517,60.47180097140,"1"
530700.0,187800.0,189000.000000,76.000000,"0","0","1","1","0","0","0","0","0","1","1","1",7.56877086977,52.26477449460,"0"
530900.0,187800.0,90000.000000,38.000000,"0","0","1","1","0","0","0","0","0","0","0","1",7.56877086977,52.26477449460,"0"
536800.0,187800.0,96000.000000,80.000000,"0","0","1","1","0","0","0","0","0","1","0","1",9.65956733188,26.98672783880,"0"
538900.0,187800.0,85000.000000,67.000000,"0","0","1","0","1","0","0","0","0","1","1","1",6.58880948231,40.66634476100,"0"
539900.0,187800.0,170000.000000,154.000000,"0","0","1","1","0","0","0","0","0","1","0","1",6.58880948231,40.66634476100,"0"
544500.0,187800.0,60000.000000,40.000000,"0","0","1","0","0","0","1","0","0","0","0","0",6.26558085425,33.76215636730,"0"
546300.0,187800.0,110000.000000,85.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.56565656566,34.40638681430,"0"
546800.0,187800.0,59500.000000,42.000000,"0","0","1","0","0","0","0","1","0","0","0","0",6.56565656566,34.40638681430,"0"
546800.0,187800.0,132500.000000,98.000000,"1","0","0","0","0","0","0","0","0","1","0","1",6.56565656566,34.40638681430,"1"
509100.0,187900.0,420000.000000,187.000000,"0","0","0","0","0","0","0","0","0","1","1","1",2.53597122302,47.43340977240,"1"
512100.0,187900.0,190000.000000,90.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.04992688531,54.21168572330,"1"
513400.0,187900.0,215000.000000,121.000000,"0","0","0","0","0","0","0","0","0","1","1","1",4.26262626263,45.12069321230,"1"
514400.0,187900.0,125000.000000,78.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.26262626263,45.12069321230,"0"
514500.0,187900.0,173000.000000,108.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.26262626263,45.12069321230,"0"
514600.0,187900.0,167500.000000,117.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.26262626263,45.12069321230,"1"
544500.0,187900.0,71500.000000,52.000000,"0","0","1","0","0","0","1","0","0","1","0","1",6.26558085425,33.76215636730,"0"
545900.0,187900.0,125000.000000,127.000000,"0","0","0","1","0","0","0","0","0","1","1","1",6.56565656566,34.40638681430,"0"
546500.0,187900.0,128000.000000,100.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.56565656566,34.40638681430,"0"
548600.0,187900.0,65000.000000,51.000000,"0","0","1","0","1","0","0","0","0","1","0","1",4.08468776732,27.19033232630,"0"
515000.0,188000.0,150000.000000,68.000000,"0","0","1","0","0","0","0","0","0","1","0","1",5.16790669616,42.54852505760,"1"
516300.0,188000.0,170000.000000,139.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.42800918334,41.74892985060,"1"
518800.0,188000.0,105000.000000,66.000000,"0","0","1","0","1","0","0","0","0","1","0","1",7.36414423565,34.39559587500,"0"
533000.0,188000.0,110000.000000,72.000000,"0","0","1","1","0","0","0","0","0","1","0","1",12.32812864130,29.36825617820,"0"
533000.0,188000.0,90000.000000,53.000000,"0","0","1","1","0","0","0","0","0","0","0","1",12.32812864130,29.36825617820,"0"
536600.0,188000.0,86500.000000,51.000000,"0","0","1","0","0","0","0","0","0","1","0","1",8.75673595073,28.24343015210,"1"
536600.0,188000.0,87000.000000,52.000000,"0","0","1","0","1","0","0","0","0","1","0","1",8.75673595073,28.24343015210,"0"
538600.0,188000.0,165000.000000,125.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.81908777309,34.50417232680,"0"
539300.0,188000.0,250000.000000,172.000000,"1","0","0","1","0","0","0","0","0","1","0","1",6.58880948231,40.66634476100,"0"
547000.0,188000.0,82000.000000,55.000000,"1","0","0","0","0","0","0","1","0","1","0","1",4.30780559647,32.92851228260,"0"
555300.0,188000.0,167000.000000,115.000000,"1","0","0","0","1","0","0","0","0","1","1","1",2.65064499028,39.86974124270,"0"
513400.0,188100.0,200000.000000,72.000000,"0","1","0","0","0","0","0","0","0","1","1","1",4.26262626263,45.12069321230,"1"
528000.0,188100.0,352500.000000,140.000000,"0","0","0","1","0","0","0","0","0","1","0","1",4.93628004517,60.47180097140,"0"
536700.0,188100.0,121995.000000,87.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.75673595073,28.24343015210,"0"
539100.0,188100.0,134000.000000,77.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.81908777309,34.50417232680,"0"
550400.0,188100.0,115500.000000,100.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.23550615801,28.23930564170,"1"
510800.0,188200.0,132000.000000,76.000000,"0","0","1","0","1","0","0","0","0","1","1","1",2.53597122302,47.43340977240,"0"
514100.0,188200.0,85000.000000,91.000000,"0","0","1","0","0","0","0","0","0","1","0","1",4.26262626263,45.12069321230,"1"
514500.0,188200.0,95000.000000,52.000000,"0","0","1","1","0","0","0","0","0","0","0","1",4.28599644480,48.22155560320,"0"
522400.0,188200.0,140000.000000,57.000000,"0","0","1","0","0","0","0","0","0","1","0","1",6.02461362335,37.20513174230,"1"
529600.0,188200.0,275000.000000,96.000000,"0","0","1","1","0","0","0","0","1","1","1","1",4.81519658371,61.54993938260,"0"
533300.0,188200.0,170000.000000,139.000000,"1","0","0","1","0","0","0","0","0","1","0","1",11.85658501950,29.04523375830,"0"
544900.0,188200.0,113000.000000,98.000000,"1","0","0","0","0","0","0","0","0","1","1","1",6.26558085425,33.76215636730,"1"
549700.0,188200.0,115000.000000,94.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.23550615801,28.23930564170,"1"
551900.0,188200.0,59995.000000,82.000000,"0","0","0","1","0","0","0","0","0","1","0","0",4.00056345964,36.47798742140,"0"
521200.0,188300.0,118000.000000,63.000000,"1","0","0","0","0","0","0","1","0","1","0","1",6.02461362335,37.20513174230,"0"
529300.0,188300.0,380000.000000,136.000000,"0","0","1","1","0","0","0","0","1","1","0","1",4.81519658371,61.54993938260,"0"
531400.0,188300.0,126500.000000,70.000000,"0","0","1","1","0","0","0","0","0","1","0","1",7.60193503801,38.36059338150,"0"
536800.0,188300.0,83000.000000,55.000000,"0","0","1","1","0","0","0","0","0","1","0","1",8.75673595073,28.24343015210,"0"
547100.0,188300.0,118000.000000,80.000000,"1","0","0","0","0","0","0","0","0","1","1","1",4.30780559647,32.92851228260,"1"
550800.0,188300.0,99000.000000,95.000000,"0","0","0","1","0","0","0","0","0","1","0","1",4.00056345964,36.47798742140,"0"
552000.0,188300.0,94500.000000,71.000000,"1","0","0","0","1","0","0","0","0","1","0","1",4.00056345964,36.47798742140,"0"
552300.0,188300.0,79000.000000,76.000000,"0","0","1","0","0","1","0","0","0","1","1","1",4.00056345964,36.47798742140,"0"
514200.0,188400.0,170000.000000,104.000000,"1","0","0","0","0","0","0","0","0","1","1","1",4.28599644480,48.22155560320,"1"
515400.0,188400.0,168000.000000,90.000000,"0","0","0","1","0","0","0","0","0","1","0","1",5.16790669616,42.54852505760,"0"
516200.0,188400.0,199000.000000,130.000000,"0","0","0","0","0","0","0","0","0","1","1","1",5.16790669616,42.54852505760,"1"
520200.0,188400.0,222500.000000,121.000000,"0","0","0","0","0","0","0","0","0","1","0","1",7.06455542022,32.80512474710,"1"
530100.0,188400.0,100000.000000,63.000000,"0","0","1","0","0","0","0","0","0","0","0","0",4.81519658371,61.54993938260,"1"
531600.0,188400.0,91500.000000,75.000000,"0","0","1","1","0","0","0","0","0","0","0","1",7.60193503801,38.36059338150,"0"
531700.0,188400.0,250000.000000,130.000000,"1","0","0","1","0","0","0","0","0","1","0","1",7.60193503801,38.36059338150,"0"
541900.0,188400.0,185000.000000,109.000000,"1","0","0","0","0","0","0","0","0","1","0","1",3.95222202705,39.77406845390,"1"
546800.0,188400.0,133250.000000,92.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.30780559647,32.92851228260,"1"
508300.0,188500.0,135000.000000,115.000000,"1","0","0","0","0","0","1","0","0","1","0","1",3.25884543762,45.66968280800,"0"
509900.0,188500.0,225000.000000,103.000000,"0","0","0","0","0","0","0","0","0","1","1","1",2.53597122302,47.43340977240,"1"
510900.0,188500.0,292000.000000,160.000000,"0","0","0","0","0","0","0","0","1","1","1","1",2.53597122302,47.43340977240,"1"
515400.0,188500.0,62500.000000,35.000000,"0","0","1","0","0","0","0","0","0","0","0","1",5.16790669616,42.54852505760,"1"
517300.0,188500.0,281000.000000,165.000000,"0","0","0","0","0","0","0","0","0","1","0","1",4.65195826920,44.10472972970,"1"
522500.0,188500.0,190000.000000,69.000000,"0","0","1","0","0","0","0","1","0","1","1","1",6.02461362335,37.20513174230,"0"
523800.0,188500.0,121500.000000,66.000000,"0","0","1","0","0","0","0","0","0","0","0","1",6.02461362335,37.20513174230,"1"
529500.0,188500.0,295000.000000,104.000000,"1","0","0","0","0","0","0","1","1","1","0","1",4.81519658371,61.54993938260,"0"
530100.0,188500.0,125000.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",4.81519658371,61.54993938260,"0"
537800.0,188500.0,105000.000000,101.000000,"1","0","0","1","0","0","0","0","0","1","1","1",9.05614462020,34.51704545450,"0"
511800.0,188600.0,243000.000000,109.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.04992688531,54.21168572330,"1"
514500.0,188600.0,94950.000000,55.000000,"0","0","1","0","0","0","0","0","0","0","0","0",4.28599644480,48.22155560320,"1"
518600.0,188600.0,282000.000000,135.000000,"0","0","0","0","0","0","0","0","0","1","1","1",4.65195826920,44.10472972970,"1"
518900.0,188600.0,150000.000000,99.000000,"0","0","0","0","0","0","0","0","0","1","0","1",4.65195826920,44.10472972970,"1"
519100.0,188600.0,92000.000000,61.000000,"0","0","1","0","0","0","0","0","0","1","0","1",7.36414423565,34.39559587500,"1"
525300.0,188600.0,405000.000000,105.000000,"0","0","0","0","0","0","0","0","0","1","1","1",3.89770240700,62.88296991440,"1"
531300.0,188600.0,220000.000000,167.000000,"1","0","0","1","0","0","0","0","1","1","0","1",7.60193503801,38.36059338150,"0"
532200.0,188600.0,92000.000000,66.000000,"1","0","0","1","0","0","0","0","0","0","0","1",10.44087491460,29.07941200620,"0"
536900.0,188600.0,125000.000000,103.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.75673595073,28.24343015210,"0"
537200.0,188600.0,139995.000000,100.000000,"1","0","0","1","0","0","0","0","0","1","0","1",8.75673595073,28.24343015210,"0"
542200.0,188600.0,215000.000000,185.000000,"1","0","0","0","0","0","0","0","0","1","1","1",3.95222202705,39.77406845390,"1"
544500.0,188600.0,114995.000000,85.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.92451473760,34.36710514850,"0"
544700.0,188600.0,56000.000000,46.000000,"0","0","1","0","1","0","0","0","0","0","0","0",4.92451473760,34.36710514850,"0"
547500.0,188600.0,127000.000000,100.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.30780559647,32.92851228260,"1"
512200.0,188700.0,225000.000000,111.000000,"0","1","0","0","0","0","0","0","0","1","1","1",3.04992688531,54.21168572330,"1"
523200.0,188700.0,175000.000000,76.000000,"0","0","1","0","0","1","0","0","0","1","1","1",5.43639552138,45.32583526300,"0"
532200.0,188700.0,136000.000000,84.000000,"1","0","0","1","0","0","0","0","0","1","0","1",10.44087491460,29.07941200620,"0"
542500.0,188700.0,148000.000000,90.000000,"1","0","0","1","0","0","0","0","0","1","0","1",3.95222202705,39.77406845390,"0"
552600.0,188700.0,127000.000000,107.000000,"1","0","0","0","0","0","1","0","0","1","1","1",3.40439596761,37.16239316240,"0"
514700.0,188800.0,121000.000000,64.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.28599644480,48.22155560320,"0"
515000.0,188800.0,125000.000000,81.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.35497124076,37.33552631580,"0"
521300.0,188800.0,174950.000000,103.000000,"0","0","0","0","0","0","0","0","0","1","1","1",7.06455542022,32.80512474710,"1"
532200.0,188800.0,153000.000000,104.000000,"1","0","0","1","0","0","0","0","0","1","0","1",10.44087491460,29.07941200620,"0"
537800.0,188800.0,71500.000000,50.000000,"0","0","1","1","0","0","0","0","0","0","0","1",9.05614462020,34.51704545450,"0"
540200.0,188800.0,155000.000000,80.000000,"0","0","1","1","0","0","0","0","1","1","0","1",3.78493102229,49.04153354630,"0"
547200.0,188800.0,136000.000000,90.000000,"0","0","0","0","1","0","0","0","0","1","1","1",4.30780559647,32.92851228260,"0"
550500.0,188800.0,179495.000000,125.000000,"0","0","0","0","0","0","0","0","0","1","0","1",4.23550615801,28.23930564170,"1"
510300.0,188900.0,171000.000000,64.000000,"0","1","0","0","0","0","0","0","0","1","1","1",2.53597122302,47.43340977240,"1"
517000.0,188900.0,160000.000000,110.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.34364789544,40.10940705280,"1"
518300.0,188900.0,150000.000000,86.000000,"1","0","0","0","0","0","0","0","0","1","0","0",5.62513266822,27.07595832910,"1"
530500.0,188900.0,350000.000000,161.000000,"1","0","0","1","0","0","0","0","1","1","0","1",7.32490088729,43.69597615500,"0"
534000.0,188900.0,130000.000000,80.000000,"1","0","0","0","0","0","0","0","0","1","0","0",13.03362296940,25.23215929060,"1"
537500.0,188900.0,77000.000000,34.000000,"0","0","1","0","0","0","0","0","0","0","0","1",9.05614462020,34.51704545450,"0"
537900.0,188900.0,142000.000000,95.000000,"1","0","0","1","0","0","0","0","0","1","0","1",9.05614462020,34.51704545450,"0"
544000.0,188900.0,150000.000000,112.000000,"1","0","0","0","0","0","0","0","0","1","1","1",4.63663890992,37.84525495750,"1"
550200.0,188900.0,99950.000000,103.000000,"1","0","0","0","0","0","0","0","1","1","0","1",4.23550615801,28.23930564170,"1"
552000.0,188900.0,135000.000000,86.000000,"1","0","0","0","0","0","0","0","0","1","1","1",4.00056345964,36.47798742140,"1"
517100.0,189000.0,199500.000000,102.000000,"0","0","0","0","0","0","0","0","0","1","1","1",4.34364789544,40.10940705280,"1"
528400.0,189000.0,190000.000000,80.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.93628004517,60.47180097140,"0"
530400.0,189000.0,90000.000000,62.000000,"0","0","1","1","0","0","0","0","0","0","0","1",7.32490088729,43.69597615500,"0"
538200.0,189000.0,85995.000000,58.000000,"0","0","1","1","0","0","0","0","0","0","0","1",8.71093027557,32.12121212120,"0"
545600.0,189000.0,235000.000000,147.000000,"0","0","0","0","0","0","0","0","0","1","1","1",4.92451473760,34.36710514850,"1"
550800.0,189000.0,102000.000000,115.000000,"1","0","0","1","0","0","0","0","0","1","0","1",4.23550615801,28.23930564170,"0"
510200.0,189100.0,292000.000000,176.000000,"0","0","0","0","0","0","0","0","1","1","1","1",3.77429703718,40.62904717850,"1"
517500.0,189100.0,255000.000000,187.000000,"0","0","0","0","0","0","0","0","1","1","1","1",4.34364789544,40.10940705280,"1"
521700.0,189100.0,93000.000000,53.000000,"0","0","1","0","1","0","0","0","0","0","0","1",8.24434673367,27.38034715670,"0"
523400.0,189100.0,95000.000000,76.000000,"0","0","1","0","0","0","0","0","0","1","0","1",5.43639552138,45.32583526300,"1"
529700.0,189100.0,167000.000000,96.000000,"0","0","1","1","0","0","0","0","0","1","0","1",4.83927940657,61.03462239320,"0"
532200.0,189100.0,114000.000000,88.000000,"0","0","1","1","0","0","0","0","0","1","0","1",10.44087491460,29.07941200620,"0"
533500.0,189100.0,69000.000000,49.000000,"0","0","1","0","0","0","0","1","0","0","0","0",13.03362296940,25.23215929060,"0"
538100.0,189100.0,171000.000000,128.000000,"0","0","0","1","0","0","0","0","0","1","0","1",8.71093027557,32.12121212120,"0"
543900.0,189100.0,215000.000000,145.000000,"0","0","0","0","0","0","0","0","1","1","1","1",4.63663890992,37.84525495750,"1"
544500.0,189100.0,128000.000000,96.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.92451473760,34.36710514850,"1"
545900.0,189100.0,125000.000000,88.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.92451473760,34.36710514850,"1"
550300.0,189100.0,139000.000000,121.000000,"0","0","0","0","0","0","0","0","0","1","0","1",4.23550615801,28.23930564170,"1"
552200.0,189100.0,124000.000000,95.000000,"1","0","0","0","0","0","0","0","0","1","0","1",4.00056345964,36.47798742140,"1"
511300.0,189200.0,315000.000000,144.000000,"0","0","0","0","0","1","0","0","0","1","1","1",3.04992688531,54.21168572330,"0"
526000.0,189200.0,186000.000000,59.000000,"0","0","1","0","0","0","0","0","0","1","0","1",3.89770240700,62.88296991440,"1"
